API_UWI,WellName,Latitude,Longitude,ENVInterval,LateralLength_FT,SpudDate,CompletionDate,FirstProdDate,First3MonthGas_MCF,First3MonthOil_BBL,First3MonthWater_BBL,First6MonthGas_MCF,First6MonthOil_BBL,First6MonthWater_BBL,First9MonthGas_MCF,First9MonthOil_BBL,First9MonthWater_BBL,First12MonthGas_MCF,First12MonthOil_BBL,First12MonthWater_BBL,CumGas_MCF,CumOil_BBL,CumWater_BBL,Norm. Cum. Water 3mo (bbl),Norm. Cum. Water 6mo (bbl),Norm. Cum. Water 9mo (bbl),Norm. Cum. Water 12mo (bbl),Norm. Cum. Water (bbl),Norm. Cum. Oil 3mo (bbl),Norm. Cum. Gas 3mo (Mcf),Norm. Cum Oil 6mo (bbl),Norm. Cum. Gas 6mo (Mcf),Norm. Cum. Oil 9mo (bbl),Norm. Cum Gas 9mo (Mcf),Norm. Cum Oil 12mo (bbl),Norm. Cum. Gas 12mo (Mcf),Norm. Cum. Oil (bbl),Norm. Cum Gas (Mcf),MonthNumber,ProdDate,MonthlyOil_BBL,MonthlyGas_MCF,MonthlyWater_BBL
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,4,2024-10-01,25408.465178936414,51269.5752984488,39371.4532505524
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,5,2024-11-01,17198.1488353715,43634.60666393138,26700.4215913106
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,6,2024-12-01,12792.052046022556,37829.63643992393,19881.588853756228
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,7,2025-01-01,10701.114733814657,32475.54591883701,16628.332406247227
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,8,2025-02-01,8104.053060955958,29721.721926282196,12615.019146723524
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,9,2025-03-01,6458.588458071585,27361.62255961019,10065.425163718657
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,10,2025-04-01,5821.999690928771,25680.262475121126,9073.701130441208
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,11,2025-05-01,4409.05415835467,23502.657112740628,6883.727766300757
42-317-45634,TEMPLE FORK 32-20 F 6WA,32.183826,-101.870173,WOLFCAMP A,13194.0,2023-12-10,2024-07-26,2024-07-01,106032.0,102467.0,157758.0,281161.0,175560.0,271165.0,399325.0,208893.0,323029.0,492764.0,227028.0,351330.0,558742,241601.0,374131.0,119567.98544793087,205521.4491435501,244830.2258602395,266280.1273306048,283561.4673336365,77661.81597695922,80363.80172805821,133060.48203728968,213097.62013036228,158324.23829013188,302656.5105350917,172069.12232833105,373475.82234348945,183114.2943762316,423481.8857056238,12,2025-06-01,3513.8301889157333,21636.392220536014,5492.472573623357
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,1,2024-07-01,34922.154769282344,33002.573981931484,75544.14204584145
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,2,2024-08-01,26765.703643262492,30327.00910131549,56215.700593100046
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,3,2024-09-01,21502.86560398662,28018.189762306407,44289.44559004983
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,4,2024-10-01,16227.76789189179,26887.9280054023,33620.627634952136
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,5,2024-11-01,15382.539480746354,24156.958453265626,30882.01746526885
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,6,2024-12-01,14581.335058098124,21887.916235347075,28520.468323933303
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,7,2025-01-01,13419.280490934329,18419.817337619268,25649.36706185094
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,8,2025-02-01,13112.10073822218,18419.817337619268,24720.926817842148
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,9,2025-03-01,12811.952614406931,18419.817337619268,23826.09369110136
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,10,2025-04-01,12518.67515899403,34484.15735496709,22963.651191565215
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,11,2025-05-01,12232.111096023486,34484.15735496709,22132.42686294075
42-317-45757,TEMPLE FORK 32-20 V 22WA,32.186048,-101.860868,WOLFCAMP A,13066.0,2024-01-15,2024-07-30,2024-07-01,119355.0,108697.0,230026.0,214649.0,169051.0,351570.0,286851.0,220457.0,448515.0,422022.0,268413.0,535309.0,540219,291871.0,575659.0,176049.28822899127,269072.40165314556,343268.78922394,409696.1579672432,440577.83560385735,83190.72401653146,91347.77284555335,129382.36644726772,164280.57553956835,168725.70029083116,219540.02755242615,205428.5932955763,322992.4996173274,223382.06030919944,413454.00275524263,12,2025-06-01,11952.106749727644,34484.15735496709,21331.290688797264
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,1,2024-07-01,12831.870178238894,11475.12636339452,27733.971801010906
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,2,2024-08-01,12831.870178238894,11475.12636339452,27733.971801010906
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,3,2024-09-01,12831.870178238894,11475.12636339452,27733.971801010906
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,4,2024-10-01,26384.10965869314,22789.00125608043,76193.68958920299
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,5,2024-11-01,23004.497409538046,22073.110238759855,61046.746479839065
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,6,2024-12-01,20332.06332283027,21379.708138040805,50581.59106583423
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,7,2025-01-01,16488.427773343978,20064.37882415536,37603.61798350626
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,8,2025-02-01,16488.427773343978,20064.37882415536,37603.61798350626
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,9,2025-03-01,16488.427773343978,20064.37882415536,37603.61798350626
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,10,2025-04-01,19947.858472998138,40526.7358339984,40439.212556530976
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,11,2025-05-01,19947.858472998138,40526.7358339984,40439.212556530976
42-317-45658,TEMPLE FORK 32-20 I 9JM,32.184262,-101.868354,JO MILL,12530.0,2023-12-31,2024-07-29,2024-07-01,43135.0,48235.0,104252.0,126136.0,135595.0,339593.0,201558.0,197575.0,480945.0,353898.0,272559.0,632956.0,459992,315347.0,708832.0,83201.91540303272,271023.942537909,383834.7964884278,505152.4341580207,565707.90103751,38495.61053471668,34425.37909018356,108216.28092577813,100667.19872306465,157681.56424581006,160860.33519553073,217525.13966480448,282440.54269752593,251673.58339984037,367112.52992817236,12,2025-06-01,19947.858472998138,40526.7358339984,40439.212556530976
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,1,2024-08-01,11255.453033986028,10325.775660185702,27418.5598767809
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,2,2024-09-01,10404.345192759803,9916.818976688957,27418.5598767809
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,3,2024-10-01,9662.496728972303,9524.059194469195,27418.5598767809
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,4,2024-11-01,8455.14054678475,8789.37235271467,28584.362301562393
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,5,2024-12-01,8455.14054678475,8789.37235271467,27466.890889683033
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,6,2025-01-01,8455.14054678475,8789.37235271467,26393.105684380313
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,7,2025-02-01,19605.046283199015,29030.16300859967,29238.897501357296
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,8,2025-03-01,18257.963929274665,29030.16300859967,23865.705241968477
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,9,2025-04-01,17068.834223413887,29030.16300859967,20043.645235110882
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,10,2025-05-01,16167.175025922823,36166.85919650879,18178.767285147376
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,11,2025-06-01,15056.312247246768,36166.85919650879,14838.080049684742
42-317-45633,TEMPLE FORK 32-20 E 5JM,32.183845,-101.870095,JO MILL,12985.0,2023-12-09,2024-08-01,2024-08-01,38652.0,40672.0,106809.0,72891.0,73609.0,213863.0,185978.0,144938.0,308846.0,326866.0,203759.0,367900.0,396127,231644.0,391807.0,82255.6796303427,164700.03850596843,237848.28648440508,283326.91567192913,301738.15941470925,31322.294955718135,29766.653831343858,56687.71659607239,56134.77088948787,111619.56103195995,143225.25991528688,156918.752406623,251725.83750481324,178393.53099730457,305065.07508663845,12,2025-07-01,14075.704101493475,36166.85919650879,12461.78185269193
